MCS Area Volume r h theta_rad theta_deg
444 3810 16100 34.8247 8.29459 0.467649 26.7943
445 3801 16096 34.7836 8.31118 0.469085 26.8766
446 3798 16081 34.7698 8.30992 0.469195 26.8829
447 3783 16069 34.7011 8.33508 0.471461 27.0127
448 3795 16078 34.7561 8.31464 0.46963 26.9078
449 3792 16073 34.7424 8.31837 0.470012 26.9297
450 3807 16080 34.811 8.29083 0.467622 26.7928
451 3828 16056 34.9069 8.23589 0.463403 26.551
452 3828 16054 34.9069 8.2349 0.463349 26.548
453 3810 16037 34.8247 8.26329 0.465948 26.6968
454 3822 16033 34.8795 8.23674 0.4638 26.5738
455 3828 16034 34.9069 8.225 0.462812 26.5172
456 3825 16068 34.8932 8.24795 0.464233 26.5986
457 3822 16057 34.8795 8.24863 0.464446 26.6108
458 3813 16045 34.8384 8.26111 0.465652 26.6799
459 3795 16045 34.7561 8.29819 0.468735 26.8565
460 3780 16044 34.6873 8.32883 0.471301 27.0035
461 3804 16042 34.7973 8.27812 0.467108 26.7633
462 3825 16022 34.8932 8.22517 0.462996 26.5277
463 3813 16025 34.8384 8.25118 0.465112 26.649
464 3789 16032 34.7286 8.30413 0.469416 26.8955
465 3801 16034 34.7836 8.28031 0.467406 26.7804
466 3807 16042 34.811 8.27194 0.466595 26.7339
467 3819 16060 34.8658 8.25626 0.465036 26.6446
468 3819 16045 34.8658 8.24882 0.464632 26.6214
469 3828 16049 34.9069 8.23243 0.463215 26.5403
470 3840 16038 34.9615 8.20262 0.4609 26.4076
471 3831 16038 34.9206 8.22088 0.462413 26.4943
472 3831 16037 34.9206 8.22038 0.462387 26.4928
473 3831 16041 34.9206 8.22236 0.462494 26.499
474 3852 16048 35.0161 8.18331 0.459162 26.308
475 3864 16059 35.0706 8.16461 0.457461 26.2106
476 3852 16061 35.0161 8.18971 0.459508 26.3279
477 3864 16078 35.0706 8.17394 0.457966 26.2395
478 3864 16086 35.0706 8.17787 0.458178 26.2517
479 3855 16090 35.0298 8.19794 0.459781 26.3435
480 3861 16068 35.057 8.17505 0.458198 26.2528
481 3873 16058 35.1115 8.14612 0.455948 26.1239
482 3867 16054 35.0842 8.15615 0.456832 26.1746
483 3849 16044 35.0025 8.18739 0.459555 26.3306
484 3834 16032 34.9342 8.21182 0.461747 26.4562
485 3837 16013 34.9479 8.19635 0.460734 26.3981
486 3846 16024 34.9889 8.18359 0.459522 26.3287
487 3855 16048 35.0298 8.17728 0.458662 26.2794
488 3858 16053 35.0434 8.1737 0.458297 26.2585
489 3861 16040 35.057 8.16129 0.457453 26.2101
490 3879 16045 35.1386 8.1278 0.454618 26.0477
491 3873 16017 35.1115 8.12602 0.454862 26.0617
492 3882 16005 35.1522 8.10227 0.453069 25.959
493 3885 16004 35.1658 8.09584 0.452553 25.9294
494 3882 16014 35.1522 8.10667 0.453307 25.9726
495 3900 16015 35.2336 8.07162 0.450405 25.8063
496 3906 16006 35.2607 8.05546 0.449199 25.7372
497 3894 16022 35.2065 8.08685 0.451562 25.8726
498 3903 16025 35.2472 8.07059 0.450182 25.7935
499 3891 16046 35.193 8.10449 0.452682 25.9368
