MCS Area Contacto
576 15442.0 4146.0
577 15424.0 4146.0
578 15417.0 4152.0
579 15419.0 4158.0
580 15419.0 4179.0
581 15436.0 4179.0
582 15407.0 4167.0
583 15399.0 4188.0
584 15410.0 4194.0
585 15422.0 4176.0
586 15397.0 4179.0
587 15402.0 4188.0
588 15391.0 4203.0
589 15407.0 4212.0
590 15428.0 4200.0
591 15435.0 4191.0
592 15427.0 4188.0
593 15417.0 4185.0
594 15424.0 4191.0
595 15428.0 4194.0
596 15426.0 4206.0
597 15388.0 4206.0
598 15373.0 4209.0
599 15363.0 4212.0
600 15368.0 4227.0
601 15392.0 4233.0
602 15385.0 4215.0
603 15364.0 4191.0
604 15406.0 4200.0
605 15405.0 4215.0
606 15401.0 4218.0
607 15426.0 4221.0
608 15449.0 4218.0
609 15452.0 4221.0
610 15438.0 4233.0
611 15433.0 4230.0
612 15456.0 4215.0
613 15447.0 4227.0
614 15442.0 4239.0
615 15398.0 4218.0
616 15399.0 4221.0
617 15391.0 4230.0
618 15394.0 4230.0
619 15377.0 4212.0
620 15386.0 4209.0
621 15398.0 4209.0
622 15397.0 4209.0
623 15408.0 4206.0
624 15395.0 4200.0
625 15391.0 4182.0
626 15416.0 4188.0
627 15446.0 4197.0
628 15426.0 4200.0
629 15434.0 4212.0
630 15454.0 4224.0
631 15443.0 4200.0
632 15442.0 4206.0
633 15451.0 4203.0
634 15438.0 4200.0
635 15442.0 4212.0
636 15422.0 4215.0
637 15436.0 4221.0
638 15416.0 4221.0
639 15418.0 4233.0
640 15413.0 4227.0
641 15423.0 4233.0
642 15406.0 4236.0
643 15409.0 4245.0
644 15406.0 4230.0
645 15414.0 4242.0
646 15411.0 4257.0
647 15408.0 4248.0
648 15412.0 4272.0
649 15415.0 4272.0
650 15401.0 4284.0
651 15392.0 4275.0
652 15391.0 4281.0
653 15406.0 4287.0
654 15419.0 4287.0
655 15444.0 4275.0
656 15436.0 4278.0
657 15415.0 4269.0
658 15408.0 4257.0
659 15387.0 4293.0
660 15422.0 4275.0
661 15431.0 4242.0
662 15434.0 4227.0
663 15444.0 4218.0
664 15443.0 4227.0
665 15455.0 4212.0
666 15464.0 4233.0
667 15472.0 4230.0
668 15482.0 4224.0
669 15480.0 4233.0
670 15465.0 4239.0
671 15448.0 4266.0
672 15451.0 4293.0
673 15446.0 4278.0
674 15472.0 4284.0
675 15472.0 4275.0
